,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
433,100,7.562730512085249,10.37810711071989,1.038,4.06896,-2.0341,2.0341,7.554,1.028,4.01,-1.74,2.28
434,100,6.622191826445456,8.329860467844522,0.833,3.26536,-1.6327,1.6327,6.62,0.83,3.24,-1.49,1.75
435,100,8.26400365075109,13.182421767656074,1.318,5.1665600000000005,-2.5838,2.5838,8.272,1.32,5.11,-2.26,2.85
436,100,8.197520264766458,14.418067190464306,1.442,5.65264,-2.8259,2.8259,8.199,1.436,5.58,-2.52,3.07
437,100,9.864308890867987,13.53386161099421,1.353,5.30376,-2.6526,2.6526,9.861,1.349,5.24,-2.42,2.81
438,100,8.190664008549765,12.40778074834688,1.241,4.86472,-2.4319,2.4319,8.189,1.236,4.79,-2.18,2.61
439,100,9.219960957776717,14.48489972133301,1.448,5.676159999999999,-2.839,2.839,9.226,1.449,5.65,-2.57,3.08
440,100,6.627859498261895,10.537147549090292,1.054,4.13168,-2.0653,2.0653,6.626,1.048,4.1,-1.78,2.33
441,100,8.233065973023146,11.751452024488227,1.175,4.606,-2.3033,2.3033,8.234,1.171,4.54,-2.08,2.46
442,100,7.623414279553678,11.467063910273506,1.147,4.49624,-2.2475,2.2475,7.624,1.148,4.45,-2.0,2.46
443,100,7.733360628794168,9.748083574991357,0.975,3.822,-1.9106,1.9106,7.727,0.97,3.77,-1.77,2.0
444,100,7.675815396561786,12.199256452665672,1.22,4.7824,-2.3911,2.3911,7.682,1.236,4.78,-2.13,2.66
445,100,7.425672160316416,10.6536093868464,1.065,4.174799999999999,-2.0881,2.0881,7.423,1.071,4.17,-1.77,2.39
446,100,10.191281541604807,14.075431806511132,1.408,5.51936,-2.7588,2.7588,10.181,1.4,5.45,-2.52,2.93
447,100,8.427974351484059,11.469492069430402,1.147,4.49624,-2.248,2.248,8.418,1.15,4.47,-2.03,2.44
448,100,6.658636695330315,6.916831453751103,0.692,2.71264,-1.3557,1.3557,6.66,0.693,2.71,-1.26,1.45
