,id,metric
0,BRATS_206.nii.gz,2.449489742783178
1,BRATS_318.nii.gz,2.23606797749979
2,BRATS_434.nii.gz,4.898979485566356
3,BRATS_365.nii.gz,10.0
4,BRATS_265.nii.gz,6.48074069840786
5,BRATS_214.nii.gz,6.082762530298219
6,BRATS_445.nii.gz,2.0
7,BRATS_377.nii.gz,1.4142135623730951
8,BRATS_222.nii.gz,13.076696830622021
9,BRATS_195.nii.gz,10.677078252031311
10,BRATS_322.nii.gz,7.280109889280518
11,BRATS_410.nii.gz,2.0
12,BRATS_330.nii.gz,4.242640687119285
13,BRATS_230.nii.gz,3.605551275463989
14,BRATS_199.nii.gz,3.605551275463989
15,BRATS_402.nii.gz,42.05948168962618
16,BRATS_253.nii.gz,3.605551275463989
17,BRATS_384.nii.gz,16.61324772583615
18,BRATS_033.nii.gz,2.0
19,BRATS_150.nii.gz,4.123105625617661
20,BRATS_021.nii.gz,22.15851980616034
21,BRATS_288.nii.gz,1.0
22,BRATS_388.nii.gz,5.0
23,BRATS_142.nii.gz,3.605551275463989
24,BRATS_009.nii.gz,1.4142135623730951
25,BRATS_109.nii.gz,5.196152422706632
26,BRATS_074.nii.gz,3.0
27,BRATS_005.nii.gz,8.246211251235321
28,BRATS_178.nii.gz,29.086079144497972
29,BRATS_078.nii.gz,31.906112267087632
30,BRATS_480.nii.gz,2.23606797749979
31,BRATS_166.nii.gz,5.916079783099616
32,BRATS_394.nii.gz,23.430749027719962
33,BRATS_398.nii.gz,4.123105625617661
34,BRATS_298.nii.gz,1.0
35,BRATS_007.nii.gz,2.0
36,BRATS_076.nii.gz,3.3166247903554
37,BRATS_176.nii.gz,4.123105625617661
38,BRATS_015.nii.gz,3.605551275463989
39,BRATS_208.nii.gz,6.324555320336759
40,BRATS_459.nii.gz,43.393547907494266
41,BRATS_375.nii.gz,2.0
42,BRATS_424.nii.gz,8.48528137423857
43,BRATS_316.nii.gz,2.449489742783178
44,BRATS_436.nii.gz,1.4142135623730951
45,BRATS_455.nii.gz,4.123105625617661
46,BRATS_204.nii.gz,2.8284271247461903
47,BRATS_279.nii.gz,3.0
48,BRATS_351.nii.gz,2.23606797749979
49,BRATS_400.nii.gz,32.526911934581186
50,BRATS_463.nii.gz,1.4142135623730951
51,BRATS_232.nii.gz,3.605551275463989
52,BRATS_089.nii.gz,4.123105625617661
53,BRATS_243.nii.gz,5.196152422706632
54,BRATS_412.nii.gz,7.483314773547883
55,BRATS_343.nii.gz,2.0
56,BRATS_220.nii.gz,22.737634001804146
57,BRATS_197.nii.gz,11.180339887498949
58,BRATS_471.nii.gz,3.0
59,BRATS_320.nii.gz,3.0
60,BRATS_072.nii.gz,3.605551275463989
61,BRATS_011.nii.gz,1.7320508075688772
62,BRATS_060.nii.gz,7.3484692283495345
63,BRATS_003.nii.gz,14.866068747318506
64,BRATS_135.nii.gz,7.0
65,BRATS_282.nii.gz,8.246211251235321
66,BRATS_044.nii.gz,2.23606797749979
67,BRATS_144.nii.gz,4.58257569495584
68,BRATS_139.nii.gz,2.8284271247461903
69,BRATS_390.nii.gz,8.717797887081348
70,BRATS_247.nii.gz,20.0
71,BRATS_359.nii.gz,33.67491648096547
72,BRATS_408.nii.gz,50.96076922496363
73,BRATS_093.nii.gz,2.449489742783178
74,BRATS_355.nii.gz,3.0
75,BRATS_255.nii.gz,4.58257569495584
76,BRATS_479.nii.gz,3.0
77,BRATS_328.nii.gz,2.23606797749979
78,BRATS_228.nii.gz,6.4031242374328485
79,BRATS_336.nii.gz,2.8284271247461903
80,BRATS_236.nii.gz,3.605551275463989
81,BRATS_081.nii.gz,2.0
82,BRATS_432.nii.gz,3.0
83,BRATS_200.nii.gz,5.477225575051661
84,BRATS_271.nii.gz,45.5411901469428
85,BRATS_371.nii.gz,1.4142135623730951
86,BRATS_212.nii.gz,9.899494936611665
87,BRATS_312.nii.gz,10.816653826391969
88,BRATS_418.nii.gz,3.4641016151377544
89,BRATS_349.nii.gz,2.23606797749979
90,BRATS_249.nii.gz,6.0
91,BRATS_465.nii.gz,2.449489742783178
92,BRATS_234.nii.gz,1.7320508075688772
93,BRATS_083.nii.gz,4.69041575982343
94,BRATS_406.nii.gz,13.601470508735444
95,BRATS_357.nii.gz,5.0
96,BRATS_091.nii.gz,5.0
97,BRATS_414.nii.gz,7.211102550927978
98,BRATS_238.nii.gz,3.0
99,BRATS_469.nii.gz,4.123105625617661
100,BRATS_441.nii.gz,2.0
101,BRATS_273.nii.gz,37.77565353504821
102,BRATS_373.nii.gz,3.0
103,BRATS_302.nii.gz,6.4031242374328485
104,BRATS_361.nii.gz,2.0
105,BRATS_430.nii.gz,5.830951894845301
106,BRATS_261.nii.gz,3.3166247903554
107,BRATS_001.nii.gz,3.0
108,BRATS_162.nii.gz,5.830951894845301
109,BRATS_062.nii.gz,43.18564576337837
110,BRATS_113.nii.gz,1.4142135623730951
111,BRATS_070.nii.gz,2.23606797749979
112,BRATS_170.nii.gz,6.164414002968976
113,BRATS_158.nii.gz,2.449489742783178
114,BRATS_392.nii.gz,7.211102550927978
115,BRATS_380.nii.gz,87.87491109526086
116,BRATS_137.nii.gz,5.830951894845301
117,BRATS_280.nii.gz,3.605551275463989
118,BRATS_129.nii.gz,3.0
119,BRATS_029.nii.gz,4.0
120,BRATS_075.nii.gz,3.1622776601683795
121,BRATS_108.nii.gz,10.488088481701515
122,BRATS_008.nii.gz,3.0
123,BRATS_067.nii.gz,2.0
124,BRATS_481.nii.gz,17.46424919657298
125,BRATS_167.nii.gz,2.8284271247461903
126,BRATS_179.nii.gz,24.166091947189145
127,BRATS_285.nii.gz,4.898979485566356
128,BRATS_389.nii.gz,2.0
129,BRATS_289.nii.gz,1.0
130,BRATS_120.nii.gz,1.4142135623730951
131,BRATS_020.nii.gz,4.898979485566356
132,BRATS_411.nii.gz,3.605551275463989
133,BRATS_194.nii.gz,7.681145747868608
134,BRATS_223.nii.gz,10.488088481701515
135,BRATS_352.nii.gz,13.601470508735444
136,BRATS_403.nii.gz,7.874007874011811
137,BRATS_086.nii.gz,3.1622776601683795
138,BRATS_331.nii.gz,4.123105625617661
139,BRATS_460.nii.gz,6.48074069840786
140,BRATS_264.nii.gz,5.744562646538029
141,BRATS_435.nii.gz,2.8284271247461903
142,BRATS_219.nii.gz,3.605551275463989
143,BRATS_319.nii.gz,8.54400374531753
144,BRATS_207.nii.gz,25.80697580112788
145,BRATS_456.nii.gz,2.0
146,BRATS_307.nii.gz,3.605551275463989
147,BRATS_376.nii.gz,14.7648230602334
148,BRATS_427.nii.gz,5.0
149,BRATS_276.nii.gz,7.810249675906654
150,BRATS_368.nii.gz,8.774964387392123
151,BRATS_439.nii.gz,11.180339887498949
152,BRATS_268.nii.gz,9.433981132056603
153,BRATS_315.nii.gz,5.0990195135927845
154,BRATS_444.nii.gz,17.4928556845359
155,BRATS_215.nii.gz,7.810249675906654
156,BRATS_233.nii.gz,8.246211251235321
157,BRATS_084.nii.gz,57.73214009544424
158,BRATS_333.nii.gz,7.280109889280518
159,BRATS_462.nii.gz,7.810249675906654
160,BRATS_184.nii.gz,13.674794331177344
161,BRATS_250.nii.gz,14.7648230602334
