,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
63,10,90.73499999999999,2.1829120458690037,0.69,2.7047999999999996,-1.353,1.353,90.743,0.682,2.68,-1.45,1.23
64,10,89.944,1.8122207371068244,0.573,2.2461599999999997,-1.1232,1.1232,89.95,0.576,2.28,-1.12,1.15
65,10,90.619,2.1029619587619752,0.665,2.6068000000000002,-1.3034,1.3034,90.619,0.664,2.59,-1.38,1.21
66,10,90.35499999999999,2.600827752851,0.822,3.2222399999999998,-1.612,1.612,90.376,0.819,3.2,-1.62,1.59
67,10,90.57199999999999,2.0339950835732115,0.643,2.52056,-1.2607,1.2607,90.568,0.643,2.5,-1.33,1.18
68,10,90.006,1.685871881253139,0.533,2.08936,-1.0449,1.0449,90.01,0.531,2.06,-1.1,0.96
69,10,89.37799999999999,2.8880921037944747,0.913,3.57896,-1.7901,1.7901,89.373,0.915,3.6,-1.8,1.8
70,10,89.905,3.036238626985697,0.96,3.7632,-1.8819,1.8819,89.893,0.966,3.75,-2.03,1.72
71,10,90.931,1.9017331568861071,0.601,2.35592,-1.1787,1.1787,90.923,0.598,2.33,-1.17,1.17
72,10,88.988,3.4094773793061024,1.078,4.22576,-2.1132,2.1132,89.007,1.071,4.15,-2.14,2.02
73,10,89.613,3.160854473081605,1.0,3.92,-1.9591,1.9591,89.623,0.989,3.85,-2.03,1.82
74,10,88.97800000000001,2.533293508458898,0.801,3.13992,-1.5702,1.5702,88.984,0.798,3.14,-1.56,1.57
75,10,90.93299999999999,1.6534330951084786,0.523,2.05016,-1.0248,1.0248,90.929,0.529,2.06,-1.13,0.93
76,10,91.075,2.0638325998006724,0.653,2.5597600000000003,-1.2792,1.2792,91.079,0.651,2.51,-1.4,1.11
77,10,90.101,2.4017970355548366,0.76,2.9792,-1.4886,1.4886,90.115,0.755,2.94,-1.57,1.36
78,10,90.481,2.423462192814239,0.766,3.00272,-1.5021,1.5021,90.485,0.767,3.01,-1.58,1.42
79,10,89.846,2.998910468820301,0.948,3.71616,-1.8587,1.8587,89.853,0.951,3.72,-1.95,1.78
80,10,88.79299999999999,3.7229076002501076,1.177,4.61384,-2.3075,2.3075,88.806,1.166,4.5,-2.45,2.05
81,10,90.28399999999999,2.2591821529040117,0.714,2.79888,-1.4003,1.4003,90.288,0.716,2.77,-1.5,1.27
82,10,89.01,2.30379686604527,0.729,2.8576799999999998,-1.4279,1.4279,89.017,0.736,2.88,-1.46,1.42
83,10,88.99300000000001,3.535234221377703,1.118,4.382560000000001,-2.1912,2.1912,88.985,1.111,4.28,-2.42,1.87
84,10,91.428,1.703348466990827,0.539,2.11288,-1.0557,1.0557,91.435,0.537,2.09,-1.04,1.05
85,10,89.04799999999999,2.9265809402782628,0.925,3.626,-1.8139,1.8139,89.055,0.922,3.57,-1.84,1.73
86,10,89.899,2.670394914614691,0.844,3.30848,-1.6551,1.6551,89.884,0.849,3.26,-1.73,1.53
87,10,89.725,2.3332434506497615,0.738,2.89296,-1.4462,1.4462,89.732,0.733,2.83,-1.5,1.32
88,10,90.25699999999999,2.645732601757025,0.837,3.28104,-1.6398,1.6398,90.256,0.843,3.25,-1.75,1.51
89,10,89.776,2.1524878629158413,0.681,2.6695200000000003,-1.3341,1.3341,89.771,0.688,2.68,-1.37,1.31
90,10,90.678,1.6660060023901468,0.527,2.06584,-1.0326,1.0326,90.677,0.528,2.07,-1.05,1.02
91,10,88.32400000000001,2.930372672545252,0.927,3.63384,-1.8163,1.8163,88.322,0.919,3.55,-1.73,1.82
92,10,89.305,2.3811772298592144,0.753,2.95176,-1.4759,1.4759,89.304,0.757,2.95,-1.56,1.39
93,10,90.315,3.1135357714341425,0.985,3.8611999999999997,-1.9298,1.9298,90.309,0.988,3.83,-1.96,1.87
94,10,89.523,3.3475992890428192,1.059,4.15128,-2.0749,2.0749,89.513,1.067,4.18,-2.21,1.97
95,10,90.42099999999999,3.43550418425011,1.086,4.2571200000000005,-2.1293,2.1293,90.417,1.076,4.24,-2.26,1.98
96,10,88.965,3.0691896324600085,0.971,3.80632,-1.9023,1.9023,88.965,0.967,3.76,-1.89,1.88
97,10,88.758,3.1689455659572316,1.002,3.9278399999999998,-1.9641,1.9641,88.763,1.006,3.93,-2.03,1.91
98,10,89.36,2.502994206944954,0.792,3.1046400000000003,-1.5514,1.5514,89.355,0.776,3.01,-1.68,1.32
99,10,90.547,1.8733075027875168,0.592,2.32064,-1.1611,1.1611,90.549,0.588,2.29,-1.14,1.15
100,20,89.64600000000002,2.464123373534694,0.551,2.15992,-1.0799,1.0799,89.646,0.554,2.16,-1.11,1.05
101,20,89.93000000000002,2.6397783997904067,0.59,2.3127999999999997,-1.1569,1.1569,89.931,0.594,2.31,-1.21,1.1
102,20,89.46450000000002,2.4011611253724725,0.537,2.1050400000000002,-1.0524,1.0524,89.47,0.537,2.1,-1.06,1.04
103,20,89.55850000000001,2.9692006921055367,0.664,2.6028800000000003,-1.3013,1.3013,89.559,0.662,2.6,-1.33,1.27
104,20,90.335,2.7712046117167177,0.62,2.4304,-1.2145,1.2145,90.333,0.621,2.42,-1.22,1.2
105,20,89.7055,3.435315815176241,0.768,3.01056,-1.5056,1.5056,89.717,0.767,2.99,-1.62,1.38
106,20,89.07199999999997,3.1249921599901653,0.699,2.74008,-1.3696,1.3696,89.068,0.699,2.75,-1.44,1.3
107,20,89.6805,3.2045537520846823,0.717,2.81064,-1.4045,1.4045,89.686,0.72,2.79,-1.43,1.36
108,20,89.494,2.3186923038644007,0.518,2.03056,-1.0162,1.0162,89.494,0.523,2.05,-1.03,1.02
109,20,89.62,2.8885411542853263,0.646,2.53232,-1.266,1.266,89.617,0.646,2.54,-1.27,1.28
110,20,90.03900000000002,2.089435091119128,0.467,1.83064,-0.9157,0.9157,90.038,0.468,1.84,-0.97,0.88
111,20,90.47349999999999,3.2737688907435127,0.732,2.86944,-1.4348,1.4348,90.464,0.736,2.86,-1.58,1.28
112,20,89.65950000000001,1.985221587128248,0.444,1.74048,-0.8701,0.8701,89.665,0.446,1.74,-0.84,0.89
113,20,89.6225,2.944329932259632,0.658,2.57936,-1.2904,1.2904,89.619,0.662,2.58,-1.35,1.23
114,20,90.03550000000001,2.3495115981837587,0.525,2.058,-1.0297,1.0297,90.034,0.525,2.04,-1.05,1.0
115,20,89.6355,2.411624919012077,0.539,2.11288,-1.0569,1.0569,89.633,0.545,2.14,-1.11,1.04
116,20,89.12899999999999,2.8773371370070633,0.643,2.52056,-1.261,1.261,89.13,0.645,2.53,-1.3,1.23
117,20,90.2385,2.642438788316582,0.591,2.3167199999999997,-1.1581,1.1581,90.242,0.592,2.32,-1.18,1.14
118,20,88.945,3.049959835801122,0.682,2.6734400000000003,-1.3367,1.3367,88.947,0.687,2.69,-1.37,1.32
119,20,90.51450000000003,2.4016358487497653,0.537,2.1050400000000002,-1.0526,1.0526,90.511,0.537,2.1,-1.13,0.97
120,20,89.5935,1.9988003276965907,0.447,1.75224,-0.876,0.876,89.595,0.45,1.76,-0.9,0.86
121,20,89.696,3.3927885286295116,0.759,2.97528,-1.487,1.487,89.684,0.77,3.0,-1.64,1.36
122,20,90.05449999999999,3.0638398701629312,0.685,2.6852,-1.3428,1.3428,90.054,0.679,2.64,-1.36,1.27
123,20,89.2225,3.1042243395089866,0.694,2.72048,-1.3605,1.3605,89.214,0.701,2.74,-1.47,1.27
124,20,89.69700000000002,2.2960838399326793,0.513,2.01096,-1.0063,1.0063,89.695,0.51,1.99,-1.0,0.99
125,20,89.81700000000001,2.4167169879818364,0.54,2.1168,-1.0592,1.0592,89.817,0.541,2.1,-1.13,0.96
126,20,90.7305,2.476829576293048,0.554,2.1716800000000003,-1.0855,1.0855,90.742,0.555,2.19,-1.13,1.06
127,20,89.7945,2.430679894597394,0.544,2.13248,-1.0653,1.0653,89.795,0.544,2.13,-1.11,1.03
128,20,89.11099999999999,2.8168349259408165,0.63,2.4696,-1.2345,1.2345,89.116,0.629,2.44,-1.22,1.22
129,20,89.6615,2.0862317105249826,0.466,1.8267200000000001,-0.9143,0.9143,89.66,0.466,1.82,-0.95,0.86
130,20,89.63400000000001,2.1509402595144285,0.481,1.8855199999999999,-0.9427,0.9427,89.639,0.482,1.89,-0.96,0.94
131,20,89.60549999999999,2.7530664267322,0.616,2.41472,-1.2066,1.2066,89.596,0.613,2.4,-1.23,1.16
132,20,89.785,2.701450536286015,0.604,2.36768,-1.184,1.184,89.783,0.609,2.39,-1.26,1.13
133,20,89.7685,2.7860155688725077,0.623,2.44216,-1.221,1.221,89.771,0.62,2.43,-1.24,1.18
134,20,88.931,3.1841810564099533,0.712,2.7910399999999997,-1.3955,1.3955,88.927,0.713,2.79,-1.47,1.32
135,20,90.417,3.429513230766139,0.767,3.00664,-1.5031,1.5031,90.415,0.762,2.97,-1.59,1.38
136,20,89.82150000000001,2.5045384305296654,0.56,2.1952000000000003,-1.0977,1.0977,89.818,0.56,2.18,-1.1,1.08
137,20,89.352,2.862485982498429,0.64,2.5088,-1.2545,1.2545,89.351,0.64,2.5,-1.26,1.24
138,20,88.619,2.7597479957416415,0.617,2.41864,-1.2095,1.2095,88.609,0.612,2.38,-1.2,1.19
139,20,89.8105,2.4039061441745178,0.538,2.10896,-1.0536,1.0536,89.817,0.534,2.09,-1.07,1.02
140,20,88.7785,2.919303470007871,0.653,2.5597600000000003,-1.2794,1.2794,88.775,0.655,2.59,-1.32,1.27
141,20,90.4175,2.813200801578161,0.629,2.46568,-1.2329,1.2329,90.425,0.626,2.43,-1.26,1.17
142,20,88.5135,3.2476842134049924,0.726,2.84592,-1.4234,1.4234,88.506,0.731,2.91,-1.44,1.47
143,20,90.14250000000001,1.7336979984991618,0.388,1.52096,-0.7598,0.7598,90.143,0.388,1.53,-0.75,0.77
144,20,90.16499999999999,2.3438397982797374,0.524,2.05408,-1.0272,1.0272,90.16,0.523,2.04,-1.04,1.0
145,20,90.03299999999999,2.805484093699339,0.627,2.45784,-1.2296,1.2296,90.03,0.628,2.45,-1.29,1.16
146,20,89.11749999999999,2.568205355885702,0.574,2.2500799999999996,-1.1256,1.1256,89.123,0.578,2.25,-1.16,1.09
147,20,90.345,2.195951957580129,0.491,1.92472,-0.9624,0.9624,90.345,0.492,1.91,-0.98,0.93
148,20,89.50449999999998,2.4256514073543207,0.542,2.1246400000000003,-1.0631,1.0631,89.509,0.543,2.13,-1.09,1.04
149,20,89.87100000000001,2.0313121375111214,0.454,1.77968,-0.8903,0.8903,89.875,0.453,1.78,-0.9,0.87
150,20,89.1885,2.2839117211486086,0.511,2.00312,-1.001,1.001,89.186,0.512,1.99,-1.02,0.98
151,20,89.5945,1.7292063931179522,0.387,1.51704,-0.7579,0.7579,89.593,0.384,1.5,-0.78,0.72
152,20,88.892,2.3703430131523158,0.53,2.0776,-1.0388,1.0388,88.895,0.527,2.04,-1.02,1.03
153,20,90.33700000000002,2.547286988150334,0.57,2.2344,-1.1164,1.1164,90.346,0.567,2.21,-1.14,1.07
154,20,90.064,2.091481293246488,0.468,1.83456,-0.9166,0.9166,90.062,0.472,1.85,-0.96,0.89
155,20,90.37550000000002,3.1970884801644135,0.715,2.8028,-1.4012,1.4012,90.372,0.71,2.76,-1.44,1.33
156,20,91.344,1.8375102720801333,0.411,1.6111199999999999,-0.8053,0.8053,91.343,0.411,1.6,-0.79,0.81
157,20,89.86350000000002,2.9763102576848417,0.666,2.61072,-1.3044,1.3044,89.856,0.661,2.59,-1.42,1.17
158,20,89.28399999999999,3.3237063648884515,0.743,2.91256,-1.4567,1.4567,89.295,0.748,2.97,-1.56,1.4
159,20,90.18849999999999,2.30502337298345,0.515,2.0188,-1.0102,1.0102,90.18,0.52,2.02,-1.04,0.98
160,20,90.60849999999999,2.4116638965660204,0.539,2.11288,-1.057,1.057,90.607,0.543,2.13,-1.09,1.04
161,20,89.24949999999998,3.0334229428155908,0.678,2.65776,-1.3295,1.3295,89.253,0.675,2.62,-1.33,1.29
162,20,89.8735,3.3259514052373054,0.744,2.91648,-1.4577,1.4577,89.879,0.741,2.9,-1.55,1.34
163,20,88.01,3.215829597475589,0.719,2.8184799999999997,-1.4094,1.4094,88.006,0.723,2.82,-1.45,1.36
164,20,89.622,2.6967120721352504,0.603,2.36376,-1.1819,1.1819,89.63,0.604,2.37,-1.19,1.18
165,20,90.4805,2.1986120053342737,0.492,1.92864,-0.9636,0.9636,90.482,0.492,1.94,-0.99,0.95
166,20,89.6115,3.089158906563404,0.691,2.7087199999999996,-1.3539,1.3539,89.613,0.698,2.7,-1.45,1.25
167,20,90.26699999999998,2.495770622473147,0.558,2.18736,-1.0938,1.0938,90.268,0.559,2.21,-1.14,1.07
168,20,89.827,2.170548548178547,0.485,1.9012,-0.9513,0.9513,89.833,0.479,1.84,-0.93,0.9
169,20,89.19850000000001,3.207318623086892,0.717,2.81064,-1.4057,1.4057,89.208,0.72,2.8,-1.49,1.32
170,20,90.15700000000001,1.820140379201561,0.407,1.59544,-0.7977,0.7977,90.158,0.404,1.58,-0.82,0.75
171,20,89.646,2.046436903498372,0.458,1.79536,-0.8969,0.8969,89.647,0.452,1.76,-0.89,0.87
172,20,89.852,2.5647974578901933,0.574,2.2500799999999996,-1.1241,1.1241,89.85,0.569,2.23,-1.14,1.09
173,20,89.73700000000001,2.3704579726289166,0.53,2.0776,-1.0389,1.0389,89.741,0.527,2.04,-1.02,1.02
174,20,89.5605,2.9369686327913005,0.657,2.57544,-1.2872,1.2872,89.565,0.659,2.57,-1.32,1.25
175,20,90.093,2.1254484232744866,0.475,1.8619999999999999,-0.9315,0.9315,90.095,0.474,1.85,-0.97,0.87
176,20,89.963,3.273466205721392,0.732,2.86944,-1.4347,1.4347,89.962,0.741,2.89,-1.58,1.31
177,20,89.917,2.8452013988468368,0.636,2.49312,-1.247,1.247,89.92,0.635,2.48,-1.27,1.21
178,20,89.30449999999999,3.684765223185868,0.824,3.2300799999999996,-1.6149,1.6149,89.318,0.823,3.21,-1.68,1.53
179,20,89.33399999999999,2.8374661231457905,0.634,2.48528,-1.2436,1.2436,89.326,0.629,2.46,-1.25,1.22
180,20,89.772,3.4028511574854408,0.761,2.98312,-1.4914,1.4914,89.773,0.76,2.95,-1.51,1.43
181,20,90.7245,1.9758352031482789,0.442,1.73264,-0.8659,0.8659,90.723,0.442,1.71,-0.88,0.84
182,20,89.747,2.512624325282234,0.562,2.20304,-1.1012,1.1012,89.75,0.561,2.19,-1.1,1.1
183,20,89.96050000000001,2.1765350330284154,0.487,1.9090399999999998,-0.9539,0.9539,89.96,0.488,1.9,-0.93,0.97
184,20,89.759,2.472267987092015,0.553,2.1677600000000004,-1.0835,1.0835,89.758,0.553,2.15,-1.12,1.04
185,20,88.613,3.3296232519610998,0.745,2.9204,-1.4593,1.4593,88.617,0.745,2.9,-1.46,1.45
186,20,89.1115,3.02281702224928,0.676,2.6499200000000003,-1.3248,1.3248,89.113,0.68,2.66,-1.33,1.33
187,20,90.173,2.3545596191220137,0.526,2.06192,-1.0319,1.0319,90.182,0.519,2.03,-1.11,0.92
188,20,88.4395,2.887546493132189,0.646,2.53232,-1.2655,1.2655,88.447,0.646,2.54,-1.36,1.19
189,20,89.72350000000002,2.7055133985992383,0.605,2.3716,-1.1857,1.1857,89.726,0.603,2.35,-1.23,1.12
190,20,90.356,2.3155569524414648,0.518,2.03056,-1.0148,1.0148,90.357,0.518,2.02,-1.03,0.99
191,20,89.924,3.0139698074134724,0.674,2.64208,-1.3209,1.3209,89.925,0.674,2.65,-1.36,1.28
192,20,89.59700000000001,2.9166009325925955,0.652,2.55584,-1.2783,1.2783,89.591,0.65,2.58,-1.31,1.27
193,20,89.88250000000001,2.7422251457529896,0.613,2.4029599999999998,-1.2018,1.2018,89.888,0.614,2.4,-1.23,1.17
194,20,90.50999999999999,2.334223639671231,0.522,2.04624,-1.023,1.023,90.51,0.522,2.04,-1.05,0.99
195,20,89.30499999999999,2.2480269126502903,0.503,1.97176,-0.9852,0.9852,89.305,0.51,1.99,-0.96,1.04
196,20,89.282,3.146514897469898,0.704,2.75968,-1.379,1.379,89.291,0.701,2.76,-1.44,1.32
197,20,89.16999999999999,3.362641818570631,0.752,2.94784,-1.4737,1.4737,89.167,0.751,2.93,-1.49,1.45
198,20,89.441,2.3763688686733806,0.531,2.0815200000000003,-1.0415,1.0415,89.438,0.532,2.09,-1.06,1.03
199,20,90.56,3.371381022667121,0.754,2.95568,-1.4776,1.4776,90.564,0.752,2.94,-1.59,1.35
200,30,89.83166666666669,3.079799867235243,0.562,2.20304,-1.1021,1.1021,89.834,0.559,2.19,-1.14,1.06
201,30,89.43966666666664,3.212842441757076,0.587,2.30104,-1.1497,1.1497,89.432,0.593,2.32,-1.2,1.12
202,30,88.96766666666666,3.3471776004402423,0.611,2.39512,-1.1978,1.1978,88.975,0.61,2.38,-1.24,1.15
203,30,90.03933333333333,2.9977568650946704,0.547,2.14424,-1.0727,1.0727,90.044,0.545,2.16,-1.11,1.05
204,30,89.08233333333334,3.2408503856584043,0.592,2.32064,-1.1597,1.1597,89.079,0.589,2.32,-1.21,1.11
205,30,89.96033333333331,2.6547736668541493,0.485,1.9012,-0.95,0.95,89.965,0.486,1.9,-0.98,0.93
206,30,89.68499999999999,2.774815008848938,0.507,1.98744,-0.993,0.993,89.684,0.509,2.0,-1.02,0.98
207,30,89.72900000000001,2.872663514348083,0.524,2.05408,-1.028,1.028,89.724,0.529,2.11,-1.07,1.04
208,30,89.39733333333334,3.0861420720519166,0.563,2.2069599999999996,-1.1044,1.1044,89.4,0.561,2.18,-1.15,1.03
209,30,90.24966666666668,2.5333594077605515,0.463,1.8149600000000001,-0.9066,0.9066,90.249,0.468,1.83,-0.93,0.9
210,30,90.00166666666664,2.265009320559679,0.414,1.6228799999999999,-0.8105,0.8105,90.002,0.418,1.64,-0.84,0.8
211,30,90.10333333333334,2.670464795166232,0.488,1.91296,-0.9556,0.9556,90.099,0.49,1.92,-1.0,0.92
212,30,90.23333333333332,2.3544685647131125,0.43,1.6856,-0.8425,0.8425,90.243,0.432,1.69,-0.85,0.84
213,30,90.12466666666664,2.6316860670595874,0.48,1.8816,-0.9417,0.9417,90.126,0.481,1.88,-0.96,0.93
214,30,89.60233333333333,3.3816018722230177,0.617,2.41864,-1.2101,1.2101,89.599,0.617,2.4,-1.28,1.12
215,30,89.89266666666667,2.743904679264367,0.501,1.9639199999999999,-0.9819,0.9819,89.899,0.507,2.0,-1.03,0.97
216,30,89.41000000000001,2.3851512880039003,0.435,1.7052,-0.8535,0.8535,89.41,0.433,1.69,-0.85,0.84
217,30,90.22800000000001,2.0049528672764354,0.366,1.43472,-0.7175,0.7175,90.231,0.365,1.42,-0.71,0.71
218,30,89.884,2.614687489293255,0.477,1.86984,-0.9357,0.9357,89.889,0.479,1.86,-0.93,0.93
219,30,89.73700000000001,2.6940368099440177,0.492,1.92864,-0.964,0.964,89.743,0.492,1.93,-0.98,0.95
220,30,89.65066666666667,3.195985954634693,0.584,2.2892799999999998,-1.1437,1.1437,89.646,0.585,2.27,-1.2,1.08
221,30,89.41266666666667,3.493948037519863,0.638,2.50096,-1.2503,1.2503,89.407,0.643,2.52,-1.29,1.23
222,30,89.78299999999999,3.163318036492696,0.578,2.2657599999999998,-1.132,1.132,89.782,0.581,2.28,-1.2,1.08
223,30,89.395,2.2598344334633604,0.413,1.61896,-0.8087,0.8087,89.399,0.413,1.62,-0.82,0.8
224,30,90.02066666666666,2.091611712425506,0.382,1.49744,-0.7485,0.7485,90.017,0.382,1.51,-0.8,0.71
225,30,88.988,3.209450004803523,0.586,2.2971199999999996,-1.1485,1.1485,88.989,0.588,2.28,-1.19,1.1
226,30,88.66433333333335,3.1141512308956503,0.569,2.2304799999999996,-1.1144,1.1144,88.663,0.566,2.23,-1.15,1.07
227,30,89.88933333333334,2.56706438477019,0.469,1.83848,-0.9186,0.9186,89.882,0.468,1.83,-0.93,0.9
228,30,89.59633333333333,3.271638206702502,0.597,2.3402399999999997,-1.1707,1.1707,89.593,0.597,2.33,-1.23,1.11
