,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
148,20,1.25,0.4330127018922193,0.097,0.38024,-0.1898,0.1898,1.249,0.097,0.4,-0.2,0.2
149,20,1.132842712474619,0.2582002881352917,0.058,0.22736,-0.1132,0.1132,1.133,0.058,0.22,-0.09,0.13
150,20,1.332842712474619,0.5230012464643847,0.117,0.45864,-0.2292,0.2292,1.333,0.116,0.45,-0.2,0.25
151,20,1.2121320343559643,0.36157424035469055,0.081,0.31752,-0.1585,0.1585,1.211,0.08,0.31,-0.14,0.17
152,20,1.332842712474619,0.5230012464643847,0.117,0.45864,-0.2292,0.2292,1.332,0.116,0.45,-0.2,0.25
153,20,1.1621320343559645,0.4465972847249162,0.1,0.392,-0.1957,0.1957,1.16,0.098,0.36,-0.14,0.22
154,20,1.1414213562373097,0.3117006376724003,0.07,0.27440000000000003,-0.1366,0.1366,1.142,0.069,0.27,-0.12,0.15
155,20,1.2325140769936442,0.42533404520741713,0.095,0.3724,-0.1864,0.1864,1.232,0.094,0.37,-0.17,0.2
156,20,1.15,0.3570714214271425,0.08,0.3136,-0.1565,0.1565,1.151,0.079,0.3,-0.15,0.15
157,20,1.2535533905932739,0.47812539875236415,0.107,0.41944,-0.2095,0.2095,1.254,0.107,0.41,-0.17,0.24
158,20,1.2914213562373096,0.5312540641295728,0.119,0.46647999999999995,-0.2328,0.2328,1.291,0.119,0.46,-0.2,0.26
159,20,1.1207106781186549,0.3066065490996972,0.069,0.27048,-0.1344,0.1344,1.121,0.07,0.27,-0.12,0.15
160,20,1.2707106781186548,0.43045832843055626,0.096,0.37632,-0.1887,0.1887,1.272,0.096,0.37,-0.17,0.2
161,20,1.7680053191067873,1.5729453873577766,0.352,1.37984,-0.6894,0.6894,1.77,0.351,1.32,-0.52,0.8
162,20,1.3207106781186548,0.6369641314103669,0.142,0.5566399999999999,-0.2792,0.2792,1.32,0.141,0.55,-0.25,0.3
163,20,1.403224755112299,0.5752914797213917,0.129,0.50568,-0.2521,0.2521,1.404,0.128,0.5,-0.23,0.26
164,20,1.6976232764691077,1.6025215166075903,0.358,1.40336,-0.7023,0.7023,1.698,0.358,1.34,-0.54,0.8
165,20,1.589044632706417,1.5731932987611303,0.352,1.37984,-0.6895,0.6895,1.587,0.351,1.29,-0.49,0.8
166,20,1.2414213562373095,0.5087956527702642,0.114,0.44688,-0.223,0.223,1.241,0.115,0.44,-0.19,0.25
167,20,1.3328427124746192,0.5230012464643846,0.117,0.45864,-0.2292,0.2292,1.335,0.117,0.45,-0.2,0.25
168,20,1.2914213562373096,0.5312540641295728,0.119,0.46647999999999995,-0.2328,0.2328,1.292,0.119,0.45,-0.2,0.25
169,20,1.2,0.5099019513592785,0.114,0.44688,-0.2235,0.2235,1.198,0.114,0.45,-0.2,0.25
170,20,1.2414213562373095,0.3985887809232958,0.089,0.34887999999999997,-0.1747,0.1747,1.24,0.089,0.35,-0.17,0.18
171,20,1.3207106781186548,0.4535673100030062,0.101,0.39592,-0.1988,0.1988,1.321,0.101,0.38,-0.18,0.2
172,20,1.2207106781186547,0.50976998766806,0.114,0.44688,-0.2234,0.2234,1.221,0.114,0.43,-0.18,0.25
173,20,1.2207106781186547,0.50976998766806,0.114,0.44688,-0.2234,0.2234,1.22,0.115,0.45,-0.2,0.25
174,20,1.2325140769936442,0.4253340452074172,0.095,0.3724,-0.1864,0.1864,1.232,0.094,0.37,-0.17,0.2
175,20,1.3207106781186548,0.6369641314103669,0.142,0.5566399999999999,-0.2792,0.2792,1.321,0.143,0.55,-0.25,0.3
176,20,1.25,0.5361902647381804,0.12,0.4704,-0.235,0.235,1.25,0.121,0.45,-0.2,0.25
177,20,1.35,0.5722761571129799,0.128,0.50176,-0.2508,0.2508,1.35,0.128,0.5,-0.25,0.25
178,20,1.3780238966157534,0.5486803626483596,0.123,0.48216,-0.2405,0.2405,1.377,0.123,0.47,-0.22,0.26
179,20,1.5976232764691074,1.5803796589693608,0.353,1.3837599999999999,-0.6926,0.6926,1.603,0.355,1.32,-0.51,0.81
180,20,1.2825140769936443,0.4529433102642546,0.101,0.39592,-0.1985,0.1985,1.281,0.102,0.39,-0.18,0.21
181,20,1.0414213562373096,0.12426406871192855,0.028,0.10976,-0.0545,0.0545,1.041,0.028,0.1,-0.04,0.06
182,20,1.1914213562373095,0.36126880837078923,0.081,0.31752,-0.1583,0.1583,1.192,0.081,0.31,-0.14,0.17
183,20,1.1914213562373095,0.3612688083707893,0.081,0.31752,-0.1583,0.1583,1.192,0.081,0.32,-0.15,0.17
184,20,1.3,0.6403124237432849,0.143,0.56056,-0.2806,0.2806,1.3,0.142,0.55,-0.25,0.3
185,20,1.339827295490743,0.4526177396633517,0.101,0.39592,-0.1984,0.1984,1.341,0.102,0.39,-0.19,0.2
186,20,1.3987345747344082,0.5417947853593227,0.121,0.47431999999999996,-0.2375,0.2375,1.4,0.122,0.48,-0.22,0.26
187,20,1.4887159972254422,1.5600399609000586,0.349,1.36808,-0.6837,0.6837,1.484,0.346,1.23,-0.46,0.77
188,20,1.3121320343559641,0.5275504946608227,0.118,0.46255999999999997,-0.2312,0.2312,1.312,0.119,0.45,-0.2,0.25
189,20,1.2325140769936442,0.42533404520741713,0.095,0.3724,-0.1864,0.1864,1.232,0.095,0.37,-0.17,0.2
190,20,1.4976232764691075,1.5514910640341872,0.347,1.36024,-0.68,0.68,1.498,0.345,1.21,-0.45,0.76
191,20,1.1573132184970987,0.3326050424931752,0.074,0.29008,-0.1458,0.1458,1.156,0.074,0.29,-0.14,0.16
