,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
887,300,80.18086666666667,11.892918057211844,0.687,2.6930400000000003,-1.3458,1.3458,80.18,0.689,2.69,-1.38,1.31
888,300,80.36673333333333,11.962924948727585,0.691,2.7087199999999996,-1.3537,1.3537,80.37,0.689,2.69,-1.38,1.31
889,300,80.36696666666667,11.837117996605237,0.683,2.67736,-1.3395,1.3395,80.366,0.685,2.7,-1.4,1.3
890,300,80.75446666666667,10.87535725308471,0.628,2.46176,-1.2307,1.2307,80.769,0.626,2.46,-1.27,1.19
891,300,80.17523333333334,12.204855247491558,0.705,2.7636,-1.3811,1.3811,80.182,0.7,2.73,-1.4,1.32
892,300,80.19483333333335,12.242359752333515,0.707,2.7714399999999997,-1.3854,1.3854,80.189,0.716,2.81,-1.44,1.36
893,300,80.35516666666666,11.958032208752222,0.69,2.7047999999999996,-1.3532,1.3532,80.362,0.694,2.69,-1.38,1.31
894,300,79.98153333333333,12.252790334541038,0.707,2.7714399999999997,-1.3865,1.3865,79.98,0.706,2.77,-1.43,1.34
895,300,80.39399999999999,12.054370714945403,0.696,2.7283199999999996,-1.3641,1.3641,80.4,0.702,2.78,-1.44,1.34
896,300,80.51343333333332,11.438331195832527,0.66,2.5872,-1.2944,1.2944,80.514,0.658,2.58,-1.33,1.25
897,300,80.18306666666666,12.096961075502485,0.698,2.73616,-1.3689,1.3689,80.177,0.704,2.76,-1.44,1.33
898,300,80.10523333333333,12.165189638700893,0.702,2.7518399999999996,-1.3766,1.3766,80.111,0.702,2.75,-1.4,1.35
899,300,80.32959999999999,12.040677881249046,0.695,2.7243999999999997,-1.3625,1.3625,80.321,0.698,2.72,-1.4,1.32
900,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.647,2.53,-1.3,1.23
901,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.263,0.652,2.53,-1.3,1.24
902,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.27,0.654,2.58,-1.33,1.25
903,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.255,0.652,2.56,-1.31,1.25
904,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.267,0.647,2.56,-1.31,1.24
905,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.274,0.643,2.52,-1.3,1.22
906,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.263,0.65,2.55,-1.29,1.26
907,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.256,0.653,2.55,-1.31,1.24
908,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.266,0.653,2.57,-1.3,1.26
909,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.28,0.651,2.54,-1.3,1.24
910,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.255,0.655,2.58,-1.3,1.28
911,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.277,0.649,2.55,-1.3,1.26
912,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.259,0.655,2.57,-1.31,1.26
913,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.654,2.56,-1.33,1.23
914,334,80.26514970059881,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.262,0.657,2.56,-1.31,1.26
915,334,80.2651497005988,11.929032835011702,0.653,2.5597600000000003,-1.2793,1.2793,80.264,0.648,2.54,-1.31,1.23
